epoca,mse
457,0.193783
458,0.192984
459,0.192556
460,0.192466
461,0.192172
462,0.192243
463,0.191571
464,0.191590
465,0.191447
466,0.190955
467,0.190429
468,0.190600
469,0.190117
470,0.189836
471,0.189702
472,0.189460
473,0.189012
474,0.188485
475,0.188565
476,0.188277
477,0.187983
478,0.187698
479,0.187466
480,0.187235
481,0.186457
482,0.186408
483,0.185722
484,0.186054
485,0.185176
486,0.185103
487,0.185229
488,0.184739
489,0.184254
490,0.184413
491,0.184051
492,0.183778
493,0.182921
494,0.182961
495,0.182714
496,0.182166
497,0.182372
498,0.181610
499,0.181747
500,0.181334
501,0.180684
502,0.180574
503,0.180561
504,0.180159
505,0.179927
506,0.179198
507,0.179343
508,0.178804
509,0.178304
510,0.178432
511,0.178136
512,0.177598
513,0.177447
514,0.177047
515,0.176696
516,0.176167
517,0.176263
518,0.176056
519,0.175676
520,0.174988
521,0.174892
522,0.174794
523,0.173868
524,0.173906
525,0.173413
526,0.173348
527,0.173264
528,0.172803
529,0.172499
530,0.171882
531,0.171781
532,0.171093
533,0.171089
534,0.170959
535,0.170736
536,0.170368
537,0.169862
538,0.169724
539,0.168818
540,0.168857
541,0.168755
542,0.168403
543,0.168115
544,0.167534
545,0.167068
546,0.166697
547,0.166721
548,0.166465
549,0.166036
550,0.165173
551,0.165349
552,0.164932
553,0.164694
554,0.164119
555,0.164021
556,0.163655
557,0.163322
558,0.162697
559,0.162394
560,0.161870
561,0.161990
562,0.161063
563,0.161131
564,0.160744
565,0.160548
566,0.159550
567,0.159831
568,0.159348
569,0.158877
570,0.158565
571,0.158246
572,0.157975
573,0.157453
574,0.156615
575,0.156817
576,0.156514
577,0.155670
578,0.155573
579,0.155344
580,0.154546
581,0.154516
582,0.154049
583,0.153875
584,0.153487
585,0.152887
586,0.152674
587,0.152258
588,0.151524
589,0.151214
590,0.151125
591,0.150118
592,0.150289
593,0.149330
594,0.149040
595,0.148897
596,0.148092
597,0.147860
598,0.147760
599,0.147485
600,0.146609
601,0.146707
602,0.146283
603,0.145421
604,0.145487
605,0.144783
606,0.143948
607,0.144118
608,0.143524
609,0.143267
610,0.142613
611,0.142010
612,0.141517
613,0.141141
614,0.140956
615,0.140697
616,0.140184
617,0.139340
618,0.139189
619,0.138749
620,0.138200
621,0.137575
622,0.137389
623,0.137164
624,0.136681
625,0.135694
626,0.135304
627,0.134748
628,0.134935
629,0.134261
630,0.133778
631,0.133602
632,0.132546
633,0.132521
634,0.131589
635,0.131650
636,0.130948
637,0.130737
638,0.130247
639,0.129487
640,0.128812
641,0.128768
642,0.128270
643,0.127860
644,0.127183
645,0.126860
646,0.126421
647,0.125445
648,0.125463
649,0.124516
650,0.124258
651,0.123516
652,0.123463
653,0.123159
654,0.122072
655,0.121794
656,0.121527
657,0.120834
658,0.120152
659,0.120001
660,0.119086
661,0.119111
662,0.118422
663,0.117575
664,0.117243
665,0.117224
666,0.116418
667,0.115614
668,0.115649
669,0.115157
670,0.114610
671,0.114091
672,0.113380
673,0.112608
674,0.112457
675,0.111703
676,0.111273
677,0.110857
678,0.110226
679,0.109653
680,0.109591
681,0.108590
682,0.108316
683,0.108054
684,0.107101
685,0.106668
686,0.106417
687,0.105552
688,0.105348
689,0.104931
690,0.104566
691,0.103537
692,0.103457
693,0.102866
694,0.102309
695,0.101524
696,0.101507
697,0.100999
698,0.100352
699,0.099732
700,0.099099
701,0.098975
702,0.098258
703,0.097995
704,0.097237
705,0.096780
706,0.096325
707,0.095620
708,0.095244
709,0.094807
710,0.094101
711,0.093575
712,0.093520
713,0.093003
714,0.092534
715,0.091680
716,0.091389
717,0.091091
718,0.090325
719,0.089863
720,0.089443
721,0.088983
722,0.088693
723,0.087987
724,0.087286
725,0.086777
726,0.086314
727,0.086077
728,0.085810
729,0.085142
730,0.084754
731,0.084231
732,0.083855
733,0.083395
734,0.082617
735,0.082341
736,0.082035
737,0.081494
738,0.080979
739,0.080347
740,0.080224
741,0.079497
742,0.078842
743,0.078818
744,0.078296
745,0.077904
746,0.077433
747,0.076986
748,0.076376
749,0.075802
750,0.075488
751,0.075240
752,0.074810
753,0.074365
754,0.073935
755,0.073205
756,0.072706
757,0.072348
758,0.072182
759,0.071516
760,0.071377
761,0.070607
762,0.070477
763,0.070118
764,0.069377
765,0.069051
766,0.068670
767,0.068268
768,0.068075
769,0.067383
770,0.067067
771,0.066902
772,0.066433
773,0.066109
774,0.065537
775,0.065317
776,0.064932
777,0.064442
778,0.064093
779,0.063584
780,0.063420
781,0.062840
782,0.062627
783,0.062000
784,0.061708
785,0.061347
786,0.061204
787,0.060672
788,0.060306
789,0.060077
790,0.059591
791,0.059177
792,0.058879
793,0.058620
794,0.058311
795,0.057846
796,0.057420
797,0.057082
798,0.056804
799,0.056428
800,0.056059
801,0.055941
802,0.055451
803,0.055286
804,0.054951
805,0.054555
806,0.054191
807,0.053980
808,0.053558
809,0.053327
810,0.053034
811,0.052681
812,0.052194
813,0.052017
814,0.051817
815,0.051495
816,0.051194
817,0.050745
818,0.050464
819,0.050202
820,0.049865
821,0.049603
822,0.049446
823,0.048946
824,0.048844
825,0.048561
826,0.048259
827,0.047916
828,0.047649
829,0.047463
830,0.047187
831,0.046738
832,0.046575
833,0.046242
834,0.046021
835,0.045839
836,0.045457
837,0.045170
838,0.044926
839,0.044741
840,0.044503
841,0.044298
842,0.043985
843,0.043712
844,0.043512
845,0.043163
846,0.043007
847,0.042800
848,0.042488
849,0.042302
850,0.042067
851,0.041779
852,0.041621
853,0.041372
854,0.041093
855,0.040879
856,0.040621
857,0.040472
858,0.040124
859,0.040037
860,0.039727
861,0.039589
862,0.039248
863,0.039064
864,0.038865
865,0.038705
866,0.038465
867,0.038314
868,0.038106
869,0.037821
870,0.037619
871,0.037422
872,0.037290
873,0.037016
874,0.036881
875,0.036599
876,0.036478
877,0.036232
878,0.036103
879,0.035909
880,0.035721
881,0.035448
882,0.035253
883,0.035127
884,0.034944
885,0.034739
886,0.034623
887,0.034385
888,0.034234
889,0.034069
890,0.033833
891,0.033642
892,0.033500
893,0.033314
894,0.033113
895,0.033031
896,0.032804
897,0.032609
898,0.032504
899,0.032358
900,0.032115
901,0.032025
902,0.031811
903,0.031665
904,0.031549
905,0.031393
906,0.031186
907,0.031079
908,0.030877
909,0.030734
910,0.030598
911,0.030467
912,0.030245
913,0.030110
914,0.030020
915,0.029872
916,0.029725
917,0.029572
918,0.029435
919,0.029252
920,0.029085
921,0.028999
922,0.028850
923,0.028726
924,0.028582
925,0.028416
926,0.028309
927,0.028133
928,0.028017
929,0.027908
930,0.027767
931,0.027636
932,0.027518
933,0.027389
934,0.027261
935,0.027125
936,0.027005
937,0.026874
938,0.026730
939,0.026631
940,0.026478
941,0.026361
942,0.026224
943,0.026145
944,0.025988
945,0.025874
946,0.025783
947,0.025641
948,0.025553
949,0.025409
950,0.025299
951,0.025179
952,0.025050
953,0.024971
954,0.024848
955,0.024759
956,0.024628
957,0.024498
958,0.024414
959,0.024321
960,0.024217
961,0.024085
962,0.023978
963,0.023874
964,0.023787
965,0.023673
966,0.023548
967,0.023465
968,0.023374
969,0.023281
970,0.023163
971,0.023082
972,0.022983
973,0.022856
974,0.022772
975,0.022676
976,0.022593
977,0.022499
978,0.022403
979,0.022304
980,0.022198
981,0.022121
982,0.022028
983,0.021932
984,0.021836
985,0.021749
986,0.021659
987,0.021543
988,0.021481
989,0.021392
990,0.021291
991,0.021207
992,0.021116
993,0.021034
994,0.020948
995,0.020850
996,0.020767
997,0.020712
998,0.020628
999,0.020545
1000,0.020456
1001,0.020353
1002,0.020274
1003,0.020196
1004,0.020126
1005,0.020055
1006,0.019979
1007,0.019899
1008,0.019801
1009,0.019738
1010,0.019646
1011,0.019587
1012,0.019512
1013,0.019436
1014,0.019360
1015,0.019286
1016,0.019211
1017,0.019137
1018,0.019060
1019,0.018979
1020,0.018904
1021,0.018840
1022,0.018761
1023,0.018691
1024,0.018631
1025,0.018551
1026,0.018491
1027,0.018421
1028,0.018341
1029,0.018266
1030,0.018199
1031,0.018136
1032,0.018067
1033,0.018002
1034,0.017943
1035,0.017879
1036,0.017804
1037,0.017746
1038,0.017674
1039,0.017601
1040,0.017556
1041,0.017483
1042,0.017428
1043,0.017364
1044,0.017297
1045,0.017227
1046,0.017175
1047,0.017103
1048,0.017050
1049,0.016989
1050,0.016928
1051,0.016868
1052,0.016806
1053,0.016737
1054,0.016687
1055,0.016624
1056,0.016572
1057,0.016506
1058,0.016445
1059,0.016393
1060,0.016331
1061,0.016287
1062,0.016229
1063,0.016172
1064,0.016111
1065,0.016054
1066,0.016005
1067,0.015949
1068,0.015896
1069,0.015840
1070,0.015788
1071,0.015731
1072,0.015673
1073,0.015626
1074,0.015568
1075,0.015519
1076,0.015462
1077,0.015411
1078,0.015367
1079,0.015304
1080,0.015251
1081,0.015211
1082,0.015162
1083,0.015102
1084,0.015062
1085,0.015006
1086,0.014953
1087,0.014912
1088,0.014862
1089,0.014804
1090,0.014766
1091,0.014708
1092,0.014669
1093,0.014624
1094,0.014576
1095,0.014529
1096,0.014472
1097,0.014430
1098,0.014383
1099,0.014342
1100,0.014296
1101,0.014250
1102,0.014200
1103,0.014162
1104,0.014116
1105,0.014062
1106,0.014021
1107,0.013982
1108,0.013939
1109,0.013886
1110,0.013847
1111,0.013809
1112,0.013756
1113,0.013721
1114,0.013673
1115,0.013637
1116,0.013589
1117,0.013547
1118,0.013509
1119,0.013472
